id,label
4877,0.0005589634529314935
8026,0.030029548332095146
7947,0.9750658869743347
9557,0.9942916631698608
7164,0.014403623528778553
9082,0.7398270964622498
988,0.5447415709495544
9630,0.9936652183532715
336,0.45857512950897217
1977,0.12790869176387787
12249,0.9996315240859985
5607,0.33771389722824097
12422,0.9802190661430359
3278,0.03374162316322327
3561,0.99399733543396
341,0.7400209903717041
7388,0.968255877494812
11056,0.09277106076478958
3703,0.008941998705267906
2779,0.9602628946304321
9111,0.9632726907730103
7154,0.0015165024669840932
2234,0.7894541025161743
3321,0.8981671333312988
7874,0.3849431872367859
9645,0.9993348717689514
4557,0.011737010441720486
1741,0.09130140393972397
10261,0.9992613196372986
8702,0.9028242826461792
12236,0.5906237363815308
4402,0.1917174607515335
6178,0.6741321682929993
8440,0.9919162392616272
7399,0.6847213506698608
2902,0.2671178877353668
2548,0.0005689979298040271
4522,0.3177788257598877
8317,0.42359963059425354
233,0.6693375706672668
8832,0.9073180556297302
11330,0.06875446438789368
1268,0.20703618228435516
8654,0.9806398749351501
8591,0.7156288027763367
12462,0.22966426610946655
3586,0.8911314606666565
2489,0.9774012565612793
3377,0.013459933921694756
132,0.9899369478225708
2821,0.771414577960968
5254,0.24040478467941284
5180,0.9358095526695251
9761,0.6612257957458496
3695,0.6745949983596802
3125,0.5293929576873779
798,0.5882309675216675
9840,0.9865067005157471
1246,0.8951015472412109
9453,0.9922769069671631
8143,0.7183350920677185
1216,0.9726346135139465
4754,0.39042675495147705
737,3.8293623219942674e-05
105,0.17637145519256592
5057,0.33219271898269653
8056,0.516347348690033
8516,0.928566038608551
9017,0.8100659251213074
2469,0.9987647533416748
3477,0.2265615016222
10191,0.24725870788097382
7681,0.9862158298492432
6117,0.9269481301307678
9166,0.2659152150154114
4185,0.3949343264102936
5469,0.9510402679443359
8682,0.7394444346427917
2565,0.003420543158426881
11526,0.885918378829956
7053,0.9929431080818176
9120,0.026581421494483948
373,0.8828271627426147
10841,0.5846162438392639
2543,0.9469243884086609
8451,0.9532757997512817
12328,0.9014164209365845
1634,0.07748209685087204
1056,0.9994988441467285
3180,0.0007962704403325915
8047,0.24007941782474518
11907,0.999625563621521
6557,0.07717186212539673
1267,0.99956876039505
10948,0.28246253728866577
12479,0.0024399003013968468
6128,0.9850603938102722
11641,0.003513877047225833
12375,0.1440088003873825
12169,0.04009024798870087
1275,0.7494173049926758
4505,0.9778995513916016
8448,0.9999676942825317
7243,0.20037950575351715
10684,0.9975086450576782
12039,0.9243728518486023
175,0.9997665286064148
4213,0.10870369523763657
9778,0.9834238290786743
5966,0.8841184973716736
8456,0.7113186717033386
7990,0.9743331670761108
756,0.01305055059492588
7830,0.7264358401298523
9316,0.8672842979431152
2223,0.9929726123809814
11835,0.5154171586036682
12487,0.9998145699501038
10086,0.9985779523849487
10691,0.20660364627838135
2262,0.5908977389335632
8799,0.9666679501533508
2382,0.14930947124958038
1548,0.003842049278318882
3557,0.9519526958465576
4809,0.0008816536283120513
4457,0.9492531418800354
593,0.9965062141418457
10222,0.23057921230793
11754,0.12141331285238266
1567,0.07100217789411545
3677,0.9991570711135864
1511,0.35927295684814453
10016,0.7465122938156128
2504,0.36560148000717163
4518,0.7303240895271301
308,0.21963484585285187
3562,0.8616551756858826
10587,0.848324716091156
11639,0.4087919592857361
2005,0.74915611743927
7223,0.7404258251190186
11124,0.11678726971149445
5398,0.0003141665074508637
4561,0.02355308271944523
7599,0.2847726047039032
9533,0.999250590801239
6769,0.016038842499256134
7511,0.9237567186355591
6767,0.13231587409973145
1472,0.8288174271583557
3937,0.7835864424705505
4183,0.020596375688910484
7992,0.0034257895313203335
5948,0.991007387638092
3209,0.9953243732452393
1010,0.9999942779541016
9962,0.8912954330444336
18,0.8486782908439636
10592,0.8614720106124878
1357,0.19209666550159454
5241,0.8849017024040222
7806,2.4926479454734363e-05
12117,0.9887610077857971
5892,0.9922539591789246
8005,0.9983639121055603
2421,0.21224743127822876
9091,0.6646644473075867
10995,0.003650042461231351
4122,0.7776821851730347
8963,0.726642906665802
2339,0.7160773277282715
630,0.9996500015258789
4374,0.0003660726943053305
3069,0.9583938717842102
263,0.01915227621793747
309,3.6236389860277995e-05
3338,0.9995593428611755
5592,0.9902455806732178
10331,0.0002381195081397891
6996,0.15505139529705048
6281,0.4482470154762268
3911,0.007287590764462948
4510,0.5354597568511963
1326,0.8086995482444763
2157,0.8933194279670715
878,0.9913101196289062
9215,4.0137725591193885e-05
4663,0.9712647795677185
4023,0.9806665778160095
7498,0.11751920729875565
4743,0.9191725850105286
5841,0.9788232445716858
2583,0.9978283047676086
241,0.998504638671875
5335,0.8021528124809265
9664,0.9241321086883545
2094,0.8939225077629089
9138,0.9524935483932495
7111,0.48287859559059143
3660,0.9487876296043396
7873,0.9955174326896667
4396,0.9950177073478699
12187,0.25902071595191956
10984,0.33494195342063904
8304,0.9953828454017639
2475,0.055663011968135834
11290,0.7820221781730652
174,0.14454573392868042
8811,0.7929367423057556
7398,0.9056548476219177
6606,0.9987608194351196
2338,0.016843397170305252
6451,0.14301742613315582
4790,0.9971681237220764
6033,0.02925482578575611
3597,0.014333769679069519
9922,0.008808048442006111
11155,0.9991545677185059
10195,0.9998071789741516
5050,0.8818846940994263
5474,0.0019714366644620895
5719,0.027926981449127197
10098,0.9761350750923157
4182,1.7949216271517798e-05
1250,0.9371487498283386
10080,0.9943344593048096
11118,0.005405833479017019
4271,0.9338923692703247
7325,0.0002856944047380239
10005,0.007359357550740242
1763,0.0013209435855969787
7450,0.9987128973007202
1706,0.9824473261833191
10364,0.9980080723762512
12485,0.12531781196594238
11841,0.9991080164909363
2376,0.99992835521698
269,0.8630725145339966
10747,0.15203894674777985
10208,0.054347969591617584
5880,0.880102276802063
12269,0.9375296831130981
6805,0.6732854247093201
12141,0.22323594987392426
1711,0.954134464263916
5876,0.9511644244194031
3309,0.8445362448692322
1214,0.9909294247627258
2398,0.9827348589897156
7809,0.02022753469645977
3686,0.3031562566757202
11790,0.8871707320213318
10909,0.5750148296356201
6720,0.9969558715820312
2151,0.5175454020500183
8399,0.8947343826293945
11454,0.3203553259372711
11423,0.8676245212554932
8972,0.8096169233322144
5878,0.9999918937683105
836,0.06377774477005005
7093,0.9878679513931274
7957,0.46349769830703735
11848,0.9868946075439453
9303,0.8085833191871643
5768,0.907151997089386
1712,0.000333567732013762
1978,0.5043602585792542
9304,0.15258227288722992
7658,0.9950438737869263
7075,0.9994620680809021
10330,0.9490875601768494
11476,0.0186300128698349
4244,0.9482432007789612
11444,0.0061719538643956184
10384,0.44025474786758423
1362,0.04389547184109688
9806,0.9792810678482056
1105,0.9998685121536255
9578,0.12297758460044861
11819,0.04080906882882118
1424,0.9944092631340027
6468,0.9680091142654419
4364,0.005788868293166161
7311,0.01009268220514059
8352,0.02736588753759861
648,0.40800151228904724
268,0.04232184216380119
9815,0.8852567672729492
9388,0.9941149353981018
1177,0.30399176478385925
4268,0.991357684135437
10048,0.9679499864578247
449,0.21751147508621216
8924,0.9998408555984497
2857,0.028725404292345047
1132,0.002223437651991844
8373,0.009092289954423904
1144,0.9996910095214844
11865,0.551313042640686
2763,0.9463294744491577
6498,0.0016349900979548693
3922,0.7554365992546082
8614,0.35635754466056824
10962,0.6396893858909607
3771,0.9885291457176208
12458,0.3656174838542938
6755,0.21619631350040436
4757,0.18774406611919403
9663,0.6584269404411316
6642,0.9302491545677185
356,0.9529448747634888
2744,0.9999662637710571
5238,0.9347307085990906
10571,0.9939090013504028
7065,0.9212223291397095
9377,0.9727059006690979
12262,0.9176667928695679
8165,0.6980182528495789
1629,0.9996271133422852
7099,0.9479632377624512
4619,0.9000218510627747
486,0.9996984004974365
2632,0.1810373067855835
2641,0.9898479580879211
208,0.976225733757019
1806,0.03263338655233383
11311,0.9452992081642151
8024,0.41154101490974426
11295,0.0003422699519433081
4034,0.01495226752012968
12276,0.08781319856643677
435,0.9951578974723816
7743,0.044251009821891785
5982,0.17936018109321594
2991,0.0003514243580866605
10680,0.854030966758728
144,0.856525719165802
4130,0.9932431578636169
8652,0.006643421482294798
9027,0.9862930774688721
4818,0.9915274977684021
8649,0.7715161442756653
1264,0.03664466366171837
5714,0.00023652450181543827
12244,0.9415213465690613
3636,0.08654486387968063
11462,0.5417434573173523
631,0.99037104845047
1677,0.9193912148475647
10338,0.7543982267379761
10772,0.46412572264671326
4683,9.124993812292814e-05
8910,6.45598120172508e-05
9142,0.9213454723358154
7979,0.022233445197343826
9451,0.0021542462054640055
11568,0.41585859656333923
8507,0.29323405027389526
240,0.986327052116394
12193,0.8449134230613708
8314,0.11621792614459991
1880,0.009975052438676357
1393,0.04616166278719902
11901,0.7558643221855164
3418,0.0038515417836606503
5721,0.8797749280929565
3360,0.4309143126010895
9518,0.962053120136261
3587,0.9862223267555237
10953,1.0511774235055782e-05
8130,0.14961093664169312
8329,0.015736378729343414
11083,0.14974501729011536
7324,0.14405229687690735
10297,0.6625407934188843
5943,0.9805567264556885
9001,0.761863648891449
563,0.2781984806060791
9190,0.9996078610420227
4210,0.8592272996902466
5041,0.9555155038833618
9407,0.7488692998886108
4076,0.828338086605072
812,0.9967317581176758
10800,0.002287778304889798
7254,0.9565699696540833
8982,0.9990878105163574
7281,0.9876071810722351
7240,0.06110239401459694
5448,0.8869248628616333
7014,0.07058936357498169
3886,0.6577435731887817
9266,0.9665979743003845
7608,0.9732441306114197
4408,0.9607161283493042
8091,0.40123894810676575
412,0.9989284873008728
9871,0.8397108316421509
11610,0.2900751233100891
9826,0.22868628799915314
5476,0.011979381553828716
3502,0.3632822334766388
7825,0.030945200473070145
4884,0.01835484616458416
2334,0.9998582601547241
5630,0.9971677660942078
7516,0.8863707184791565
3435,0.8525454998016357
6779,0.9408454298973083
7030,0.6997883319854736
10779,0.2472454458475113
5110,0.004511555191129446
19,0.9459011554718018
12202,0.22990094125270844
7517,0.9983238577842712
8144,0.3737228512763977
11368,0.11672481894493103
11191,0.9746212363243103
9288,0.0706714391708374
11319,0.05681668594479561
7791,0.015148986130952835
9876,0.11786329001188278
3836,0.9667383432388306
1982,0.8157278299331665
5762,0.0003112858394160867
11266,0.09898672252893448
12155,0.9848299026489258
11110,0.018886595964431763
2738,0.9728771448135376
1779,0.05480138212442398
8879,0.2699123024940491
6322,0.014901365153491497
6947,0.985560953617096
2524,0.007382879499346018
3972,0.2393634021282196
4126,0.9394487142562866
7884,0.7214794158935547
3604,0.2479759156703949
12221,0.00017237092833966017
12469,0.06081388518214226
6441,0.8466004133224487
10686,0.02977130189538002
8658,0.997488260269165
7470,0.948247492313385
7432,0.12959682941436768
9301,0.04106109216809273
8269,0.9737653732299805
7231,0.9998983144760132
6054,0.3211615979671478
6201,0.8838246464729309
1778,0.8104894757270813
8886,0.0015754057094454765
5341,0.06741739809513092
11150,0.20001652836799622
2110,0.9937980771064758
11731,0.9460578560829163
12342,0.995763897895813
1244,0.02665630541741848
6195,0.8662979006767273
2646,0.0002562909503467381
8387,0.00038106986903585494
10783,0.9411165714263916
2224,0.22031345963478088
4610,1.3853414202458225e-05
3200,0.9997398257255554
6053,0.7903000712394714
11935,0.7232005000114441
1333,0.9449210166931152
1238,0.1468508541584015
3038,0.8430494070053101
8510,0.60075443983078
4328,0.5628935098648071
3113,0.13586190342903137
350,0.940781831741333
3576,0.6750378012657166
12459,0.9999674558639526
4720,0.9992173910140991
9579,0.022098135203123093
11608,0.019006989896297455
10455,0.5770952701568604
6998,0.009256750345230103
10260,0.27038872241973877
1739,0.8591164350509644
10138,0.7101500034332275
4623,0.9972949624061584
9650,0.8920743465423584
5990,0.8224560022354126
11741,0.35201314091682434
9465,0.23872245848178864
8447,0.9313635230064392
8074,0.6036529541015625
4724,0.9952467083930969
2714,0.5286238193511963
6155,0.6189858913421631
7159,0.2315577119588852
1104,0.47164392471313477
10099,0.8371541500091553
10871,0.002723429352045059
7298,0.9974121451377869
10078,0.6327706575393677
6886,0.9992026686668396
7813,0.9974302649497986
1755,0.8772727251052856
5423,0.028947316110134125
3288,0.9635934233665466
1635,0.9948548078536987
2258,0.9726492762565613
5236,0.9994158744812012
3833,0.9836390018463135
11553,0.8954170346260071
343,0.14341841638088226
4536,0.34428125619888306
11642,0.8360206484794617
8900,0.002306295558810234
3531,0.9736964106559753
3493,0.0022741863504052162
8656,0.030069831758737564
5819,0.9834308624267578
6001,0.7313207387924194
6928,0.9735751748085022
2760,0.7042236924171448
5156,0.8691703081130981
12453,0.8455086946487427
8235,0.05608507618308067
6701,0.626647412776947
283,0.3898395895957947
5558,0.3964807391166687
4692,0.00013624611892737448
6158,0.0003775088698603213
1087,0.37094271183013916
5650,0.9581392407417297
3004,0.7101463675498962
45,0.3488360345363617
11842,0.22638604044914246
9875,0.7040870785713196
468,0.0007329198415391147
6709,0.42590782046318054
8554,0.0909600779414177
11985,0.9887661337852478
12051,0.996296226978302
4091,0.9324679970741272
1649,0.8047464489936829
8357,0.9266708493232727
2977,0.8547877073287964
962,0.014124756678938866
9703,0.9636242985725403
7737,0.3983137905597687
1807,0.8797741532325745
11273,0.9036914706230164
11361,0.1876835972070694
5037,0.7423436045646667
12164,0.0007875323062762618
5733,0.906099259853363
10030,0.9926033616065979
11294,0.9992326498031616
8069,0.8603946566581726
6883,0.9940776824951172
12346,4.171906039118767e-05
1390,0.19396428763866425
6507,0.9695520401000977
1852,0.5547897219657898
5913,0.22643722593784332
5358,0.9518409967422485
2654,0.7794739007949829
9971,0.026652371510863304
12183,0.12924592196941376
8683,0.6472081542015076
12433,0.9508731961250305
7069,0.9998892545700073
2659,0.08249463140964508
8512,0.9312183856964111
247,0.9996451139450073
9796,0.11585065722465515
3076,0.9945651292800903
7641,0.9982982277870178
4644,0.19474579393863678
436,0.49091285467147827
10693,0.008918444626033306
10623,0.5295136570930481
3575,0.0050679962150752544
10950,0.004602576140314341
3824,0.9983659386634827
4697,0.0019814069382846355
7720,0.8391919732093811
2295,0.890835702419281
7852,0.00912674143910408
7509,0.8990442752838135
1738,0.00023446355771739036
7600,0.1353531777858734
9616,0.9553959965705872
10038,0.5384100079536438
9554,0.9663569331169128
3706,0.9919885396957397
9269,0.9891905784606934
3097,0.01141639519482851
2114,0.8092330694198608
5052,0.6160686612129211
3572,0.968903124332428
10971,0.7712832689285278
12222,0.9904428124427795
5217,0.9271349906921387
7824,0.23080284893512726
5585,0.9963167905807495
10561,0.8935116529464722
9262,0.24455231428146362
446,0.7489677667617798
6693,0.0001292788947466761
4411,0.970445990562439
8615,0.9999959468841553
11216,0.005062156356871128
4471,0.9920235872268677
6750,0.31285127997398376
9106,0.9958345890045166
5433,0.9935765862464905
4377,0.00010869979450944811
7117,0.9942670464515686
9713,0.9979105591773987
5169,0.002026205649599433
5727,0.42995551228523254
7861,0.030420515686273575
375,0.4904576241970062
5304,0.7922512292861938
10755,0.2352878302335739
7196,2.0064893760718405e-05
8103,0.1487147957086563
2133,0.17526023089885712
8861,0.9938270449638367
428,0.20148997008800507
10550,0.8814114928245544
10193,0.00029173336224630475
12427,0.8653567433357239
2588,0.12891380488872528
12357,0.7277609705924988
4386,0.03230196237564087
4362,0.9945266842842102
9232,0.010026909410953522
11129,0.0018785103457048535
8499,0.07344325631856918
11724,0.496686190366745
4921,0.024595139548182487
4631,0.9575521945953369
1298,4.3698964873328805e-06
389,0.9518393874168396
9217,0.9958288073539734
621,0.00023652450181543827
6902,0.545953631401062
6193,0.9836487770080566
11370,0.3425579071044922
9779,0.997322142124176
6811,0.9336290955543518
163,0.0007029279367998242
7762,0.324423611164093
2046,0.9826723337173462
8930,0.8224801421165466
8025,0.7335129976272583
6179,0.4168826937675476
2149,0.006044146604835987
9297,0.9933269023895264
4169,0.5505080223083496
10292,0.956218421459198
766,0.9585283994674683
7246,0.5271043181419373
3459,0.976264476776123
10643,0.02853701263666153
2567,0.7253080010414124
7397,0.01152922585606575
1716,0.26461857557296753
936,0.7678635716438293
10103,0.03926467150449753
10181,0.9176798462867737
4324,0.6997004151344299
5684,0.39071500301361084
9613,0.9901034832000732
5264,0.9986969828605652
5244,0.826957643032074
439,0.9476960897445679
11783,0.0021169136743992567
1135,0.18722188472747803
5767,0.04496019333600998
7875,0.888949453830719
11818,0.9613067507743835
7919,0.08724624663591385
10798,0.9386432766914368
2287,0.0008167213527485728
6039,0.10861746221780777
7100,0.45245665311813354
775,0.21165908873081207
4486,0.7709150910377502
5709,0.34581419825553894
8400,0.05784626677632332
8472,0.04114462435245514
5752,0.9075782895088196
1774,0.02593288943171501
8770,0.07008379697799683
10884,0.010796559043228626
11356,0.9975990653038025
8135,0.8796171545982361
2633,0.7365627288818359
6160,0.9902855753898621
2129,0.8104500770568848
11184,0.11834213137626648
6245,0.9997050166130066
1597,0.1484595686197281
3142,0.8072422742843628
3297,0.039596207439899445
2045,0.9333704113960266
10377,0.8225300312042236
2326,0.8856896758079529
4093,0.030809076502919197
11670,0.8291493058204651
6005,0.8967697024345398
4367,0.9962678551673889
8208,0.9934377074241638
2954,0.4188888967037201
8687,0.522027313709259
6669,3.457174955201481e-07
4194,0.9633731245994568
6062,0.15135148167610168
5081,0.9992468357086182
6597,0.0010588262230157852
1402,0.995944082736969
3566,0.00771257933229208
6975,0.1858578622341156
10487,0.9978911280632019
3353,0.6565211415290833
6622,0.9928005933761597
1564,0.9730554819107056
8621,0.9988090991973877
7584,0.35779422521591187
5541,0.9076361060142517
2792,0.987224817276001
1022,0.055560559034347534
11863,0.06612874567508698
4226,0.043113455176353455
4552,0.11649596691131592
11971,0.00044669691123999655
1347,0.0034700657706707716
7510,0.9857879877090454
1510,0.7412367463111877
7643,0.6535643339157104
8326,0.7030764818191528
4299,0.6798681616783142
9822,0.9975640773773193
921,0.0017001355299726129
8769,0.5195135474205017
2765,0.03833550587296486
501,0.9450479745864868
11970,0.8903002142906189
9102,0.9266471862792969
8349,0.427790105342865
4995,0.3548901081085205
12230,0.0755172148346901
880,0.0010227819439023733
2876,0.9778543710708618
6537,0.035977959632873535
5894,0.3941965699195862
3156,0.18883253633975983
12341,0.9990285634994507
979,0.9628263115882874
6200,0.928471565246582
6970,0.26114505529403687
10491,0.16294197738170624
7724,0.14276956021785736
1182,0.9998843669891357
4164,0.9957863688468933
9928,0.034067317843437195
1583,0.1997174322605133
7090,0.8736486434936523
12430,0.9934420585632324
5749,0.1036815196275711
1234,0.08280158042907715
4347,0.9493627548217773
10077,0.01563434861600399
9472,0.9993830919265747
1150,0.6500226259231567
3650,0.9978364109992981
1436,0.7684803605079651
3494,0.8310412764549255
7754,0.05785606428980827
12297,0.24960796535015106
4128,0.653986930847168
782,0.983180820941925
688,0.9217408895492554
3837,0.8440403342247009
3600,0.9378662705421448
7425,0.422637403011322
3515,0.9997722506523132
11468,0.9127469062805176
11516,0.9379966259002686
4475,0.009841317310929298
1184,0.9181421995162964
9736,0.6198668479919434
9469,0.005760825704783201
7206,0.9999955892562866
9949,0.8596954941749573
2483,0.9554380178451538
857,0.2180180847644806
3445,0.999809205532074
5549,9.560040780343115e-06
1103,0.015980815514922142
6277,0.996868908405304
6872,0.22672025859355927
12020,0.16264751553535461
2799,0.41212227940559387
12229,0.9071722030639648
10516,0.8741863369941711
4426,0.9547514915466309
7147,0.45624950528144836
10449,0.9902346134185791
1037,0.14091728627681732
774,0.8010040521621704
5932,0.010381354950368404
8505,0.996837854385376
10393,0.032036248594522476
8079,0.4866396188735962
3411,0.47425928711891174
8774,0.022597676143050194
8916,0.5931131839752197
10130,0.5662239789962769
12182,0.48268839716911316
2530,0.06280750781297684
1129,0.8515838980674744
9596,0.09381867200136185
10881,0.001506672939285636
1570,0.0038110273890197277
6876,0.7227125763893127
8678,0.5609714388847351
52,0.0024761587847024202
2425,0.006971433293074369
4166,0.9798858761787415
12416,0.5239746570587158
138,0.122830830514431
10657,0.10174746811389923
6024,0.030111169442534447
11588,0.00025978931807912886
9942,0.5257541537284851
6026,0.9954623579978943
7273,0.0001499834907008335
4284,0.8832873106002808
7770,0.4776340425014496
3059,0.6924412846565247
5070,0.980226993560791
911,0.370878666639328
6538,0.04055486246943474
9293,0.8598548173904419
10564,0.8904722332954407
1655,0.0391712412238121
4273,0.8191347122192383
8824,8.460562094114721e-05
8051,0.9373093247413635
868,0.5469375848770142
8062,0.0010183282429352403
5352,0.5088569521903992
5491,0.9915669560432434
12161,0.010886583477258682
1610,0.8863900303840637
3065,0.9963422417640686
3346,0.01993434876203537
5619,0.3391876518726349
5023,0.4712277352809906
11589,0.3700226843357086
6754,0.9999241828918457
4984,0.9905961751937866
5820,0.9985094666481018
11008,0.7227126359939575
4681,0.08255273848772049
9366,0.9886429905891418
753,0.9623963236808777
7697,0.5569936037063599
8243,0.7563345432281494
2905,0.7831632494926453
10570,0.7739865779876709
4140,0.14092399179935455
10557,0.055455613881349564
2700,0.9635795950889587
3919,0.9961032867431641
9485,0.19462992250919342
1011,0.0005144603201188147
9629,0.6967968940734863
4031,0.4570249617099762
7665,0.7365721464157104
5594,0.8323013782501221
9065,0.0746031329035759
1006,0.9940687417984009
10268,0.9753188490867615
1761,0.910716712474823
1888,0.8038867712020874
1013,0.010316075757145882
1650,0.8802556395530701
2901,0.7575950026512146
388,0.3126559257507324
8670,0.533279538154602
575,0.018625417724251747
128,0.008556959219276905
1181,0.4600865840911865
4108,0.8682368397712708
3060,0.07713466882705688
3723,0.0716303214430809
7320,0.06673581153154373
8587,0.05082187056541443
1838,0.9400132894515991
5565,0.9932210445404053
2360,9.481846791459247e-05
3285,0.811390221118927
9966,0.022624487057328224
2093,0.016712967306375504
2331,0.4513629376888275
5529,0.46134474873542786
10577,0.01059962809085846
119,0.6277319192886353
3929,0.9888901710510254
2813,0.8948564529418945
3737,0.683914065361023
12154,0.040673140436410904
4380,0.19226616621017456
8931,0.3170386552810669
10093,0.050443995743989944
4478,0.8659541010856628
2078,0.9998339414596558
5016,0.20326240360736847
9646,0.9444140791893005
6303,0.06398773193359375
1114,0.9893325567245483
4538,0.003965208772569895
4797,0.9629436135292053
9057,0.00033004191936925054
10239,0.15125398337841034
372,0.02302468940615654
12428,0.06853015720844269
4010,0.6864065527915955
6778,0.15885277092456818
1903,0.9961987137794495
11538,0.0115145742893219
8657,0.9963923096656799
5794,0.9987315535545349
666,0.8855079412460327
2527,0.9993261098861694
2842,0.06104337424039841
4832,0.8333109617233276
3254,0.8654898405075073
10849,0.0017357764299958944
4889,0.988007664680481
3343,0.22195808589458466
411,0.9642073512077332
2225,0.0625283420085907
7589,0.9943242073059082
4256,0.8064892292022705
6143,0.17855651676654816
6015,0.03197380155324936
7768,0.004811142571270466
6012,0.9270927906036377
11751,0.0005530305206775665
7572,0.9262686967849731
3770,0.9908328652381897
5121,0.9207128286361694
10013,0.8851292729377747
3055,0.778936505317688
8110,0.9349902272224426
7918,0.8614363670349121
7878,0.9838382005691528
1670,0.002394523238763213
3409,0.9995315074920654
8358,0.7895447015762329
1069,0.6772234439849854
1817,0.8465355634689331
11884,0.9995806813240051
10309,0.006329989526420832
4823,0.9109666347503662
2973,0.7724332213401794
293,0.9495285153388977
8940,0.08719416707754135
840,0.10896763950586319
7726,0.968665599822998
6930,0.6651773452758789
28,0.028793295845389366
2847,0.21000580489635468
4149,0.0027883241418749094
9756,0.8992596864700317
6061,0.9735516905784607
12220,0.3152552843093872
8873,0.8648208379745483
7912,0.9945101737976074
10788,0.9157091975212097
3109,0.8847950100898743
9234,0.3308098316192627
2652,0.238606795668602
5639,0.9156281352043152
7217,0.17004840075969696
3030,0.33421435952186584
1391,0.7031409740447998
11851,0.5441931486129761
4929,0.9844294786453247
7277,0.00018657714826986194
11070,0.9851513504981995
1079,0.7367415428161621
3806,0.777245819568634
9946,0.7019926309585571
8060,0.5228249430656433
3852,7.644054130651057e-05
10762,0.00137807906139642
7064,0.3817042410373688
9389,0.00013106927508488297
6706,0.17530600726604462
1849,0.7776209712028503
6942,0.013154303655028343
3452,0.11431782692670822
212,0.999758780002594
3914,0.996292233467102
5853,0.9213007092475891
3518,0.012973610311746597
9321,0.8114091157913208
1931,0.7627419233322144
9381,0.9984742999076843
4473,0.994672954082489
4709,0.7523504495620728
1626,0.010540434159338474
10781,0.005093483254313469
5858,0.9842915534973145
888,0.030100280418992043
10563,0.9835122227668762
11345,0.3450203537940979
9985,0.011043429374694824
8765,0.41229239106178284
4893,0.9148308038711548
1667,0.8123543858528137
5051,0.9654103517532349
